LocalTime;FastTime;FastBid;FastAsk;SlowBid;SlowAsk;GapLong;GapShort;dTFast;tpsFast;dTSlow;tpsSlow;
07:15:54.579637;09:15:54.578637;16030.40;16032.70;16032.04;16033.65;11.47;24.81;842.75;1.19;837.28;1.19;
07:15:54.659587;09:15:54.578637;16030.40;16032.70;16032.38;16033.65;11.04;-9.31;842.75;1.19;843.11;1.19;
07:15:54.660587;09:15:54.578637;16030.40;16032.70;16032.38;16033.55;20.81;-9.13;842.75;1.19;843.11;1.19;
07:15:54.966398;09:15:54.578637;16030.40;16032.70;16032.62;16033.56;19.74;-33.12;842.75;1.19;830.74;1.20;
07:15:54.973394;09:15:54.973394;16030.50;16032.80;16032.62;16033.56;29.24;-22.88;843.09;1.19;830.74;1.20;
07:15:55.000376;09:15:54.973394;16030.50;16032.80;16032.65;16033.56;29.02;-25.89;843.09;1.19;825.49;1.21;
07:15:55.001377;09:15:54.973394;16030.50;16032.80;16032.65;16034.03;-17.63;-25.80;843.09;1.19;825.49;1.21;
07:15:55.277206;09:15:55.276207;16030.70;16033.00;16032.65;16034.03;2.39;-5.52;833.48;1.20;825.49;1.21;
07:15:58.879983;09:15:55.276207;16030.70;16033.00;16032.83;16034.36;-30.36;-23.16;833.48;1.20;800.64;1.25;
07:15:58.971924;09:15:55.276207;16030.70;16033.00;16033.32;16034.37;-31.10;-71.31;833.48;1.20;795.03;1.26;
07:15:58.994911;09:15:58.994911;16030.90;16033.00;16033.32;16034.37;-10.78;-50.67;864.51;1.16;795.03;1.26;
07:15:58.995911;09:15:58.994911;16030.90;16033.20;16033.32;16034.37;-10.66;-50.08;864.51;1.16;795.03;1.26;
07:15:59.302720;09:15:59.302720;16031.20;16033.20;16033.32;16034.37;19.06;-19.89;864.97;1.16;795.03;1.26;
07:15:59.302720;09:15:59.302720;16031.20;16033.50;16033.32;16034.37;18.78;-19.70;864.97;1.16;795.03;1.26;
07:15:59.520587;09:15:59.302720;16031.20;16033.50;16033.44;16034.49;6.72;-31.29;864.97;1.16;798.45;1.25;
07:15:59.559562;09:15:59.559562;16031.30;16033.60;16033.44;16034.49;16.56;-20.98;819.13;1.22;798.45;1.25;
07:15:59.621523;09:15:59.559562;16031.30;16033.60;16033.55;16034.49;16.37;-31.79;819.13;1.22;792.22;1.26;
07:15:59.621523;09:15:59.559562;16031.30;16033.60;16033.55;16035.13;-47.08;-31.50;819.13;1.22;792.22;1.26;
07:15:59.879365;09:15:59.878366;16031.70;16034.00;16033.55;16035.13;-6.93;8.39;817.83;1.22;792.22;1.26;
07:16:00.151197;09:15:59.878366;16031.70;16034.00;16033.29;16035.13;-6.78;34.04;817.83;1.22;789.31;1.27;
07:16:00.152196;09:15:59.878366;16031.70;16034.00;16033.29;16034.90;15.87;33.69;817.83;1.22;789.31;1.27;
07:16:00.223152;09:16:00.223152;16031.50;16033.80;16033.29;16034.90;-4.18;13.64;814.98;1.23;789.31;1.27;
07:16:00.521968;09:16:00.521968;16031.60;16033.90;16033.29;16034.90;5.67;23.49;814.42;1.23;789.31;1.27;
07:16:00.863757;09:16:00.863757;16031.40;16033.70;16033.29;16034.90;-14.28;3.00;814.54;1.23;789.31;1.27;
07:16:01.295490;09:16:00.863757;16031.40;16033.70;16033.22;16034.72;3.38;9.44;814.54;1.23;797.10;1.25;
07:16:01.315479;09:16:01.314479;16031.50;16033.80;16033.22;16034.72;13.34;19.18;815.65;1.23;797.10;1.25;
07:16:01.399427;09:16:01.314479;16031.50;16033.80;16033.28;16034.72;13.30;12.98;815.65;1.23;791.04;1.26;
07:16:01.400426;09:16:01.314479;16031.50;16033.80;16033.28;16034.90;-4.85;12.82;815.65;1.23;791.04;1.26;
07:16:01.632281;09:16:01.632281;16031.40;16033.70;16033.28;16034.90;-14.80;2.86;812.32;1.23;791.04;1.26;
07:16:01.977068;09:16:01.977068;16031.50;16033.70;16033.28;16034.90;-4.85;12.80;812.73;1.23;791.04;1.26;
07:16:01.978069;09:16:01.977068;16031.50;16033.80;16033.28;16034.90;-5.00;12.64;812.73;1.23;791.04;1.26;
07:16:04.217685;09:16:01.977068;16031.50;16033.80;16033.66;16034.78;6.73;-25.14;812.73;1.23;816.82;1.22;
07:16:04.311629;09:16:04.311629;16031.70;16034.00;16033.66;16034.78;26.53;-4.89;829.89;1.20;816.82;1.22;
07:16:04.318624;09:16:04.311629;16031.70;16034.00;16033.53;16034.78;26.23;8.13;829.89;1.20;809.24;1.24;
07:16:04.319625;09:16:04.311629;16031.70;16034.00;16033.53;16035.16;-11.79;8.05;829.89;1.20;809.24;1.24;
07:16:04.518501;09:16:04.311629;16031.70;16034.00;16033.79;16035.14;-9.83;-17.77;829.89;1.20;808.27;1.24;
07:16:04.601449;09:16:04.600450;16032.00;16034.30;16033.79;16035.14;20.06;12.39;829.88;1.20;808.27;1.24;
07:16:04.624436;09:16:04.600450;16032.00;16034.30;16033.99;16035.20;13.81;-7.45;829.88;1.20;800.22;1.25;
07:16:04.899265;09:16:04.899265;16031.90;16034.20;16033.99;16035.20;3.66;-17.49;824.71;1.21;800.22;1.25;
07:16:04.911259;09:16:04.899265;16031.90;16034.20;16034.00;16034.94;29.29;-18.52;824.71;1.21;802.14;1.25;
07:16:05.276032;09:16:04.899265;16031.90;16034.20;16033.84;16034.94;29.12;-2.51;824.71;1.21;796.24;1.26;
07:16:05.276032;09:16:04.899265;16031.90;16034.20;16033.84;16035.35;-11.64;-2.50;824.71;1.21;796.24;1.26;
07:16:05.292024;09:16:05.292024;16032.00;16034.30;16033.84;16035.35;-1.40;7.51;818.50;1.22;796.24;1.26;
07:16:05.906645;09:16:05.292024;16032.00;16034.30;16034.07;16035.37;-3.38;-15.25;818.50;1.22;800.56;1.25;
07:16:05.928631;09:16:05.928631;16032.20;16034.30;16034.07;16035.37;16.34;4.69;822.01;1.22;800.56;1.25;
07:16:05.929631;09:16:05.928631;16032.20;16034.50;16034.07;16035.37;16.06;4.63;822.01;1.22;800.56;1.25;
07:16:06.007581;09:16:05.928631;16032.20;16034.50;16034.07;16035.62;-8.97;4.43;822.01;1.22;791.01;1.26;
07:16:06.049557;09:16:05.928631;16032.20;16034.50;16034.31;16035.62;-8.61;-19.53;822.01;1.22;790.35;1.27;
07:16:06.153490;09:16:05.928631;16032.20;16034.50;16034.31;16035.38;15.30;-19.04;822.01;1.22;760.29;1.32;
07:16:06.254432;09:16:06.254432;16032.50;16034.80;16034.31;16035.38;44.71;10.95;816.12;1.23;760.29;1.32;
07:16:07.264805;09:16:06.254432;16032.50;16034.80;16034.22;16035.71;11.45;19.85;816.12;1.23;770.11;1.30;
07:16:07.304781;09:16:06.254432;16032.50;16034.80;16035.10;16036.34;-51.18;-67.63;816.12;1.23;769.48;1.30;
07:16:07.396724;09:16:06.254432;16032.50;16034.80;16034.77;16036.16;-33.23;-34.44;816.12;1.23;764.30;1.31;
07:16:07.630580;09:16:07.630580;16033.00;16035.30;16034.77;16036.16;16.52;15.55;827.04;1.21;764.30;1.31;
07:16:07.963377;09:16:07.963377;16032.70;16035.30;16034.77;16036.16;-13.43;-14.16;826.06;1.21;764.30;1.31;
07:16:07.964374;09:16:07.963377;16032.70;16035.00;16034.77;16036.16;-13.48;-13.97;826.06;1.21;764.30;1.31;
07:16:08.118279;09:16:07.963377;16032.70;16035.00;16034.82;16036.37;-34.04;-18.75;826.06;1.21;771.52;1.30;
07:16:08.269186;09:16:08.269186;16032.90;16035.00;16034.82;16036.37;-13.83;1.55;825.66;1.21;771.52;1.30;
07:16:08.270186;09:16:08.269186;16032.90;16035.20;16034.82;16036.37;-13.52;1.95;825.66;1.21;771.52;1.30;
07:16:08.557009;09:16:08.269186;16032.90;16035.20;16034.52;16036.16;7.58;31.70;825.66;1.21;759.77;1.32;
07:16:08.569001;09:16:08.569001;16032.70;16035.20;16034.52;16036.16;-12.27;11.65;825.45;1.21;759.77;1.32;
07:16:08.569001;09:16:08.569001;16032.70;16035.00;16034.52;16036.16;-12.22;11.50;825.45;1.21;759.77;1.32;
07:16:09.222597;09:16:09.222597;16032.90;16035.20;16034.97;16036.21;2.68;-13.40;822.34;1.22;743.35;1.35;
07:16:09.480438;09:16:09.480438;16033.00;16035.30;16034.97;16036.21;12.48;-3.37;815.25;1.23;743.35;1.35;
07:16:10.429852;09:16:10.428854;16032.90;16035.20;16034.97;16036.21;2.60;-13.24;821.76;1.22;743.35;1.35;
07:16:10.578760;09:16:10.428854;16032.90;16035.20;16034.82;16036.21;2.72;1.95;821.76;1.22;755.92;1.32;
07:16:10.578760;09:16:10.428854;16032.90;16035.20;16034.82;16036.11;12.77;2.14;821.76;1.22;755.92;1.32;
07:16:10.675700;09:16:10.428854;16032.90;16035.20;16034.53;16036.11;12.62;30.84;821.76;1.22;741.38;1.35;
07:16:10.676701;09:16:10.428854;16032.90;16035.20;16034.53;16036.16;7.57;31.00;821.76;1.22;741.38;1.35;
07:16:10.716675;09:16:10.716675;16032.70;16035.00;16034.53;16036.16;-11.89;11.22;806.23;1.24;741.38;1.35;
07:16:11.999882;09:16:10.716675;16032.70;16035.00;16034.82;16036.12;-7.59;-17.47;806.23;1.24;754.62;1.33;
07:16:12.011876;09:16:12.011876;16032.90;16035.00;16034.82;16036.12;12.51;2.64;816.20;1.23;754.62;1.33;
07:16:12.012876;09:16:12.011876;16032.90;16035.20;16034.82;16036.12;12.33;2.77;816.20;1.23;754.62;1.33;
07:16:12.102820;09:16:12.011876;16032.90;16035.20;16034.71;16036.12;12.05;13.69;816.20;1.23;740.36;1.35;
07:16:12.103820;09:16:12.011876;16032.90;16035.20;16034.71;16035.97;26.98;13.51;816.20;1.23;740.36;1.35;
07:16:12.201758;09:16:12.011876;16032.90;16035.20;16034.78;16036.15;9.09;6.50;816.20;1.23;720.64;1.39;
07:16:12.364657;09:16:12.364657;16032.70;16035.20;16034.78;16036.15;-10.96;-13.31;813.80;1.23;720.64;1.39;
07:16:12.364657;09:16:12.364657;16032.70;16035.00;16034.78;16036.15;-10.91;-13.02;813.80;1.23;720.64;1.39;
07:16:12.549544;09:16:12.364657;16032.70;16035.00;16034.52;16036.15;-10.96;12.91;813.80;1.23;723.10;1.38;
07:16:12.549544;09:16:12.364657;16032.70;16035.00;16034.52;16036.16;-11.75;12.84;813.80;1.23;723.10;1.38;
07:16:14.454532;09:16:12.364657;16032.70;16035.00;16034.61;16036.16;-11.54;4.11;813.80;1.23;739.77;1.35;
07:16:14.455532;09:16:12.364657;16032.70;16035.00;16034.61;16036.33;-28.36;4.18;813.80;1.23;739.77;1.35;
07:16:14.506499;09:16:14.506499;16033.00;16035.30;16034.61;16036.33;1.52;33.95;820.19;1.22;739.77;1.35;
07:16:14.802316;09:16:14.802316;16032.90;16035.30;16034.61;16036.33;-8.60;23.72;819.80;1.22;739.77;1.35;
07:16:14.803318;09:16:14.802316;16032.90;16035.20;16034.61;16036.33;-8.72;23.49;819.80;1.22;739.77;1.35;
07:16:14.854285;09:16:14.802316;16032.90;16035.20;16035.04;16036.33;-8.59;-19.06;819.80;1.22;735.78;1.36;
07:16:14.854285;09:16:14.802316;16032.90;16035.20;16035.04;16036.15;9.35;-18.85;819.80;1.22;735.78;1.36;
07:16:15.145105;09:16:15.145105;16033.00;16035.20;16035.04;16036.15;19.27;-8.57;801.82;1.25;735.78;1.36;
07:16:15.145105;09:16:15.145105;16033.00;16035.30;16035.04;16036.15;18.99;-8.49;801.82;1.25;735.78;1.36;
07:16:15.258036;09:16:15.145105;16033.00;16035.30;16034.88;16036.06;27.62;7.43;801.82;1.25;731.28;1.37;
07:16:15.458913;09:16:15.458913;16032.70;16035.00;16034.88;16036.06;-2.45;-22.60;801.61;1.25;731.28;1.37;
07:16:15.557850;09:16:15.458913;16032.70;16035.00;16034.80;16036.38;-34.54;-14.62;801.61;1.25;733.18;1.36;
07:16:15.659786;09:16:15.458913;16032.70;16035.00;16034.80;16036.14;-10.57;-14.34;801.61;1.25;727.89;1.37;
07:16:15.800703;09:16:15.800703;16033.00;16035.30;16034.80;16036.14;19.14;15.36;792.20;1.26;727.89;1.37;
07:16:16.453299;09:16:15.800703;16033.00;16035.30;16034.90;16036.14;18.95;5.26;792.20;1.26;735.80;1.36;
07:16:16.454299;09:16:15.800703;16033.00;16035.30;16034.90;16036.28;4.90;5.16;792.20;1.26;735.80;1.36;
07:16:16.481281;09:16:16.481281;16032.90;16035.30;16034.90;16036.28;-5.05;-4.58;796.05;1.26;735.80;1.36;
07:16:16.482281;09:16:16.481281;16032.90;16035.20;16034.90;16036.28;-5.02;-4.32;796.05;1.26;735.80;1.36;
07:16:17.054926;09:16:17.054926;16033.00;16035.30;16034.90;16036.28;4.81;5.74;790.55;1.26;735.80;1.36;
07:16:17.347746;09:16:17.054926;16033.00;16035.30;16034.80;16036.13;19.69;15.90;790.55;1.26;743.02;1.35;
07:16:17.400713;09:16:17.400713;16032.90;16035.30;16034.80;16036.13;9.67;6.16;772.29;1.29;743.02;1.35;
07:16:17.401714;09:16:17.400713;16032.90;16035.20;16034.80;16036.13;9.65;6.08;772.29;1.29;743.02;1.35;
07:16:17.443687;09:16:17.400713;16032.90;16035.20;16034.59;16036.10;12.70;26.79;772.29;1.29;743.01;1.35;
07:16:17.745501;09:16:17.744500;16032.70;16035.00;16034.59;16036.10;-7.06;6.46;772.48;1.29;743.01;1.35;
07:16:17.930387;09:16:17.744500;16032.70;16035.00;16034.87;16036.10;-6.72;-21.49;772.48;1.29;746.86;1.34;
07:16:17.930387;09:16:17.744500;16032.70;16035.00;16034.87;16036.06;-2.42;-21.47;772.48;1.29;746.86;1.34;
07:16:18.028326;09:16:17.744500;16032.70;16035.00;16034.87;16036.32;-28.33;-21.45;772.48;1.29;744.63;1.34;
07:16:18.050313;09:16:18.050313;16033.00;16035.00;16034.87;16036.32;1.66;8.47;767.93;1.30;744.63;1.34;
07:16:18.050313;09:16:18.050313;16033.00;16035.30;16034.87;16036.32;1.32;8.21;767.93;1.30;744.63;1.34;
07:16:21.739034;09:16:21.739034;16032.90;16035.30;16034.87;16036.32;-8.93;-2.44;801.92;1.25;744.63;1.34;
07:16:21.739034;09:16:21.739034;16032.90;16035.20;16034.87;16036.32;-8.98;-2.89;801.92;1.25;744.63;1.34;
07:16:22.011866;09:16:22.011866;16033.00;16035.20;16034.87;16036.32;0.87;6.56;799.65;1.25;744.63;1.34;
07:16:22.012869;09:16:22.011866;16033.00;16035.30;16034.87;16036.32;1.02;6.31;799.65;1.25;744.63;1.34;
07:16:24.426378;09:16:24.425377;16032.90;16035.20;16034.87;16036.32;-8.73;-3.84;820.11;1.22;744.63;1.34;
07:16:25.112952;09:16:25.112952;16033.00;16035.30;16034.87;16036.32;1.30;5.79;822.27;1.22;744.63;1.34;
07:16:25.176913;09:16:25.112952;16033.00;16035.30;16034.59;16036.32;1.43;33.24;822.27;1.22;815.28;1.23;
07:16:25.178913;09:16:25.112952;16033.00;16035.30;16034.59;16036.09;24.33;32.58;822.27;1.22;815.28;1.23;
07:16:25.467733;09:16:25.467733;16032.70;16035.00;16034.59;16036.09;-6.11;2.22;822.40;1.22;815.28;1.23;
07:16:27.308596;09:16:25.467733;16032.70;16035.00;16034.75;16035.68;34.44;-13.58;822.40;1.22;830.57;1.20;
07:16:27.372558;09:16:27.372558;16032.50;16034.80;16034.75;16035.68;14.19;-32.92;838.29;1.19;830.57;1.20;
07:16:27.399542;09:16:27.372558;16032.50;16034.80;16034.35;16035.83;-0.68;7.34;838.29;1.19;829.22;1.21;
07:16:27.645389;09:16:27.645389;16032.40;16034.70;16034.35;16035.83;-10.65;-2.50;837.80;1.19;829.22;1.21;
07:16:28.153076;09:16:27.645389;16032.40;16034.70;16034.42;16036.01;-28.34;-9.17;837.80;1.19;833.38;1.20;
07:16:28.241022;09:16:28.241022;16032.70;16035.00;16034.42;16036.01;1.47;20.66;840.31;1.19;833.38;1.20;
07:16:28.264009;09:16:28.241022;16032.70;16035.00;16034.62;16036.07;-4.48;0.76;840.31;1.19;821.34;1.22;
07:16:29.582193;09:16:29.582193;16032.60;16035.00;16034.62;16036.07;-14.23;-8.94;850.77;1.18;821.34;1.22;
07:16:29.582193;09:16:29.582193;16032.60;16034.90;16034.62;16036.07;-13.98;-8.70;850.77;1.18;821.34;1.22;
07:16:29.668140;09:16:29.582193;16032.60;16034.90;16034.30;16036.07;-13.91;23.22;850.77;1.18;834.19;1.20;
07:16:29.669141;09:16:29.582193;16032.60;16034.90;16034.30;16035.88;4.87;23.04;850.77;1.18;834.19;1.20;
07:16:29.909991;09:16:29.909991;16032.50;16034.90;16034.30;16035.88;-5.15;13.06;851.03;1.18;834.19;1.20;
07:16:29.911990;09:16:29.909991;16032.50;16034.80;16034.30;16035.88;-5.17;13.08;851.03;1.18;834.19;1.20;
07:16:33.392841;09:16:33.392841;16032.40;16034.70;16034.30;16035.88;-14.97;2.82;873.24;1.15;834.19;1.20;
07:16:34.040441;09:16:34.040441;16032.20;16034.50;16034.30;16035.88;-34.37;-17.04;876.57;1.14;834.19;1.20;
07:16:34.072422;09:16:34.040441;16032.20;16034.50;16034.36;16035.88;-33.77;-22.71;876.57;1.14;870.71;1.15;
07:16:34.073422;09:16:34.040441;16032.20;16034.50;16034.36;16035.57;-2.86;-22.38;876.57;1.14;870.71;1.15;
07:16:34.338257;09:16:34.338257;16032.50;16034.50;16034.36;16035.57;26.77;7.39;873.36;1.15;870.71;1.15;
07:16:34.338257;09:16:34.338257;16032.50;16034.80;16034.36;16035.57;26.70;7.46;873.36;1.15;870.71;1.15;
07:16:35.336643;09:16:34.338257;16032.50;16034.80;16034.05;16035.57;26.57;38.02;873.36;1.15;882.87;1.13;
07:16:35.337643;09:16:34.338257;16032.50;16034.80;16034.05;16035.64;19.41;37.48;873.36;1.15;882.87;1.13;
07:16:35.365624;09:16:35.365624;16032.20;16034.50;16034.05;16035.64;-10.19;7.23;880.22;1.14;882.87;1.13;
07:16:35.425587;09:16:35.365624;16032.20;16034.50;16034.04;16035.64;-9.79;8.13;880.22;1.14;882.72;1.13;
07:16:35.425587;09:16:35.365624;16032.20;16034.50;16034.04;16035.39;14.95;8.03;880.22;1.14;882.72;1.13;
07:16:35.617468;09:16:35.365624;16032.20;16034.50;16034.12;16035.56;-2.04;0.11;880.22;1.14;879.40;1.14;
07:16:35.712409;09:16:35.712409;16032.00;16034.30;16034.12;16035.56;-21.85;-19.84;880.05;1.14;879.40;1.14;
07:16:37.302430;09:16:35.712409;16032.00;16034.30;16034.43;16035.75;-40.27;-50.28;880.05;1.14;894.36;1.12;
07:16:37.320417;09:16:37.320417;16032.50;16034.80;16034.43;16035.75;9.81;-0.22;892.88;1.12;894.36;1.12;
07:16:37.422354;09:16:37.320417;16032.50;16034.80;16034.34;16035.35;49.24;8.75;892.88;1.12;887.96;1.13;
07:16:37.639220;09:16:37.639220;16032.20;16034.80;16034.34;16035.35;18.97;-21.22;893.11;1.12;887.96;1.13;
07:16:37.640220;09:16:37.639220;16032.20;16034.50;16034.34;16035.35;18.94;-21.19;893.11;1.12;887.96;1.13;
07:16:37.921047;09:16:37.639220;16032.20;16034.50;16034.18;16035.76;-21.38;-5.02;893.11;1.12;806.47;1.24;
07:16:37.985006;09:16:37.985006;16032.50;16034.80;16034.18;16035.76;8.67;24.94;892.78;1.12;806.47;1.24;
07:16:38.036975;09:16:37.985006;16032.50;16034.80;16034.39;16035.76;8.09;3.23;892.78;1.12;804.42;1.24;
07:16:38.036975;09:16:37.985006;16032.50;16034.80;16034.39;16035.80;3.73;2.85;892.78;1.12;804.42;1.24;
07:16:38.121922;09:16:37.985006;16032.50;16034.80;16034.36;16035.58;25.65;5.94;892.78;1.12;792.08;1.26;
07:16:38.284821;09:16:38.284821;16032.40;16034.70;16034.36;16035.58;15.37;-4.17;877.85;1.14;792.08;1.26;
07:16:39.436111;09:16:38.284821;16032.40;16034.70;16034.10;16035.59;14.10;21.46;877.85;1.14;805.21;1.24;
07:16:39.544044;09:16:39.544044;16032.20;16034.50;16034.10;16035.59;-6.18;1.24;887.32;1.13;805.21;1.24;
07:16:41.443873;09:16:39.544044;16032.20;16034.50;16034.24;16035.59;-6.26;-12.64;887.32;1.13;775.66;1.29;
07:16:41.444871;09:16:39.544044;16032.20;16034.50;16034.24;16035.70;-17.23;-12.52;887.32;1.13;775.66;1.29;
07:16:41.483848;09:16:41.483848;16032.40;16034.50;16034.24;16035.70;2.81;7.70;850.36;1.18;775.66;1.29;
07:16:41.484848;09:16:41.483848;16032.40;16034.70;16034.24;16035.70;2.65;7.72;850.36;1.18;775.66;1.29;
07:16:41.636754;09:16:41.483848;16032.40;16034.70;16034.31;16035.87;-14.34;0.81;850.36;1.18;771.31;1.30;
07:16:41.864611;09:16:41.864611;16032.50;16034.80;16034.31;16035.87;-4.28;10.55;851.52;1.17;771.31;1.30;
07:16:42.629141;09:16:42.629141;16032.40;16034.70;16034.31;16035.87;-14.02;0.49;853.37;1.17;771.31;1.30;
07:16:42.641136;09:16:42.629141;16032.40;16034.70;16034.11;16035.58;14.85;20.13;853.37;1.17;780.32;1.28;
07:16:42.905968;09:16:42.905968;16032.20;16034.50;16034.11;16035.58;-5.08;0.12;852.95;1.17;780.32;1.28;
07:16:43.076863;09:16:42.905968;16032.20;16034.50;16033.98;16035.45;7.96;12.98;852.95;1.17;781.25;1.28;
07:16:43.173804;09:16:42.905968;16032.20;16034.50;16034.04;16035.45;8.00;7.19;852.95;1.17;726.90;1.38;
07:16:43.173804;09:16:42.905968;16032.20;16034.50;16034.04;16035.64;-10.82;7.40;852.95;1.17;726.90;1.38;
07:16:44.410040;09:16:44.410040;16032.40;16034.70;16034.04;16035.64;8.96;27.21;865.04;1.16;726.90;1.38;
07:16:44.756827;09:16:44.756827;16032.20;16034.70;16034.04;16035.64;-11.02;6.93;858.19;1.17;726.90;1.38;
07:16:44.757827;09:16:44.756827;16032.20;16034.50;16034.04;16035.64;-10.80;6.85;858.19;1.17;726.90;1.38;
07:16:49.280034;09:16:44.756827;16032.20;16034.50;16034.30;16035.63;-9.59;-18.97;858.19;1.17;787.96;1.27;
07:16:49.333001;09:16:49.333001;16032.40;16034.50;16034.30;16035.63;10.42;1.12;854.88;1.17;787.96;1.27;
07:16:49.334002;09:16:49.333001;16032.40;16034.70;16034.30;16035.63;10.58;1.21;854.88;1.17;787.96;1.27;
07:16:49.378974;09:16:49.333001;16032.40;16034.70;16034.31;16035.38;35.31;0.24;854.88;1.17;788.95;1.27;
07:16:49.579851;09:16:49.333001;16032.40;16034.70;16034.17;16035.76;-2.78;13.93;854.88;1.17;790.80;1.26;
07:16:49.628819;09:16:49.628819;16032.20;16034.50;16034.17;16035.76;-22.67;-6.18;851.08;1.17;790.80;1.26;
07:16:49.683786;09:16:49.628819;16032.20;16034.50;16034.31;16035.76;-22.56;-19.89;851.08;1.17;790.97;1.26;
07:16:49.683786;09:16:49.628819;16032.20;16034.50;16034.31;16035.88;-34.34;-19.60;851.08;1.17;790.97;1.26;
07:16:53.144649;09:16:49.628819;16032.20;16034.50;16034.56;16035.87;-33.13;-44.15;851.08;1.17;803.88;1.24;
07:16:53.191620;09:16:53.191620;16032.50;16034.50;16034.56;16035.87;-3.39;-14.00;882.62;1.13;803.88;1.24;
07:16:53.192620;09:16:53.191620;16032.50;16034.80;16034.56;16035.87;-3.35;-13.55;882.62;1.13;803.88;1.24;
07:16:53.252581;09:16:53.191620;16032.50;16034.80;16034.23;16035.87;-3.41;19.47;882.62;1.13;804.96;1.24;
07:16:53.253582;09:16:53.191620;16032.50;16034.80;16034.23;16035.46;37.12;19.49;882.62;1.13;804.96;1.24;
07:16:53.519418;09:16:53.519418;16032.20;16034.80;16034.23;16035.46;6.95;-10.62;883.38;1.13;804.96;1.24;
07:16:53.520418;09:16:53.519418;16032.20;16034.50;16034.23;16035.46;6.96;-10.73;883.38;1.13;804.96;1.24;
07:16:55.114434;09:16:55.114434;16032.10;16034.50;16034.23;16035.46;-2.83;-20.64;845.94;1.18;804.96;1.24;
07:16:55.115432;09:16:55.114434;16032.10;16034.40;16034.23;16035.46;-2.62;-20.55;845.94;1.18;804.96;1.24;
07:16:55.414247;09:16:55.414247;16032.20;16034.50;16034.23;16035.46;7.58;-10.40;845.99;1.18;804.96;1.24;
07:16:58.332445;09:16:58.332445;16032.50;16034.50;16034.23;16035.46;37.18;19.15;855.37;1.17;804.96;1.24;
07:16:58.333447;09:16:58.332445;16032.50;16034.80;16034.23;16035.46;36.46;18.78;855.37;1.17;804.96;1.24;
07:16:58.399405;09:16:58.332445;16032.50;16034.80;16034.27;16035.46;35.98;14.45;855.37;1.17;848.15;1.18;
07:16:58.400406;09:16:58.332445;16032.50;16034.80;16034.27;16035.92;-9.74;14.42;855.37;1.17;848.15;1.18;
07:16:58.685229;09:16:58.685229;16032.40;16034.80;16034.27;16035.92;-19.36;4.39;856.06;1.17;848.15;1.18;
07:16:58.686229;09:16:58.685229;16032.40;16034.70;16034.27;16035.92;-19.12;4.36;856.06;1.17;848.15;1.18;
07:16:58.877110;09:16:58.685229;16032.40;16034.70;16034.56;16035.92;-18.98;-24.48;856.06;1.17;852.01;1.17;
07:16:58.877110;09:16:58.685229;16032.40;16034.70;16034.56;16035.87;-13.89;-24.32;856.06;1.17;852.01;1.17;
07:16:58.981047;09:16:58.685229;16032.40;16034.70;16034.03;16035.66;7.09;28.41;856.06;1.17;849.33;1.18;
07:16:58.988042;09:16:58.988042;16032.20;16034.50;16034.03;16035.66;-12.58;8.44;853.72;1.17;849.33;1.18;
07:17:07.489795;09:17:07.489795;16032.40;16034.50;16034.03;16035.66;7.45;28.17;935.56;1.07;849.33;1.18;
07:17:07.490793;09:17:07.489795;16032.40;16034.70;16034.03;16035.66;7.48;27.90;935.56;1.07;849.33;1.18;
07:17:07.564749;09:17:07.489795;16032.40;16034.70;16034.31;16035.87;-13.25;0.12;935.56;1.07;929.83;1.08;
07:17:07.862565;09:17:07.862565;16032.60;16034.90;16034.31;16035.87;6.62;19.94;935.40;1.07;929.83;1.08;
07:17:09.925290;09:17:09.925290;16032.40;16034.70;16034.31;16035.87;-13.31;-0.32;953.45;1.05;929.83;1.08;
07:17:11.647230;09:17:09.925290;16032.40;16034.70;16034.09;16035.84;-10.23;21.20;953.45;1.05;946.45;1.06;
07:17:11.690203;09:17:11.690203;16032.50;16034.80;16034.09;16035.84;-0.51;30.62;947.70;1.06;946.45;1.06;
07:17:11.742169;09:17:11.690203;16032.50;16034.80;16034.29;16035.84;-0.49;10.54;947.70;1.06;938.38;1.07;
07:17:11.743170;09:17:11.690203;16032.50;16034.80;16034.29;16035.89;-5.42;10.46;947.70;1.06;938.38;1.07;
07:17:11.992015;09:17:11.992015;16032.40;16034.80;16034.29;16035.89;-15.35;0.38;947.41;1.06;938.38;1.07;
07:17:11.993014;09:17:11.992015;16032.40;16034.70;16034.29;16035.89;-15.28;0.30;947.41;1.06;938.38;1.07;
07:17:13.756926;09:17:11.992015;16032.40;16034.70;16034.36;16035.58;15.58;-6.61;947.41;1.06;944.92;1.06;
07:17:13.795901;09:17:13.794901;16032.30;16034.60;16034.36;16035.58;5.54;-16.42;959.43;1.04;944.92;1.06;
07:17:13.958803;09:17:13.794901;16032.30;16034.60;16034.07;16035.58;5.40;12.38;959.43;1.04;940.92;1.06;
07:17:13.959801;09:17:13.794901;16032.30;16034.60;16034.07;16035.62;1.40;12.28;959.43;1.04;940.92;1.06;
07:17:14.099713;09:17:14.099713;16032.20;16034.60;16034.07;16035.62;-8.50;2.56;959.45;1.04;940.92;1.06;
07:17:14.100714;09:17:14.099713;16032.20;16034.50;16034.07;16035.62;-8.17;2.84;959.45;1.04;940.92;1.06;
