GapBuy;GapSell;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
-13.23;-17.55;-186.45;-328.77;142.32;142.32;142462.32;42.70;142.32;284.64;230.00;1223.35;0.82;1289.45;0.78;
6.46;2.11;-186.11;-328.46;142.35;142.35;142492.35;42.71;142.35;284.70;210.00;1214.05;0.82;1289.45;0.78;
6.35;1.97;-185.97;-328.35;142.38;142.38;142522.38;42.71;142.38;284.76;230.00;1214.05;0.82;1289.45;0.78;
-18.51;-22.92;-186.08;-328.49;142.41;142.41;142552.41;42.72;142.41;284.82;230.00;1214.05;0.82;1273.92;0.78;
1.53;-2.91;-186.09;-328.53;142.44;142.44;142582.44;42.73;142.44;284.88;230.00;1203.13;0.83;1273.92;0.78;
11.36;7.11;-186.11;-328.36;142.25;142.25;142392.25;42.68;142.25;284.50;230.00;1197.37;0.84;1273.92;0.78;
-7.73;2.05;-186.05;-328.27;142.22;142.22;142362.22;42.67;142.22;284.44;230.00;1197.37;0.84;1270.29;0.79;
1.29;17.04;-186.04;-328.29;142.25;142.25;142392.25;42.68;142.25;284.50;230.00;1197.37;0.84;1315.79;0.76;
-28.30;-12.51;-186.49;-328.70;142.21;142.21;142352.21;42.66;142.21;284.42;230.00;1241.35;0.81;1315.79;0.76;
-28.09;-1.37;-186.63;-328.91;142.28;142.28;142422.28;42.68;142.28;284.56;230.00;1241.35;0.81;1300.74;0.77;
-13.03;-1.32;-186.68;-328.97;142.29;142.29;142432.29;42.69;142.29;284.58;230.00;1241.35;0.81;1300.74;0.77;
-2.74;8.63;-186.63;-329.26;142.63;142.63;142772.63;42.79;142.63;285.26;230.00;1230.68;0.81;1300.74;0.77;
-12.45;-1.42;-186.58;-329.55;142.97;142.97;143112.97;42.89;142.97;285.94;240.00;1221.80;0.82;1300.74;0.77;
-12.32;-1.35;-186.65;-329.68;143.03;143.03;143173.03;42.91;143.03;286.06;230.00;1221.80;0.82;1300.74;0.77;
-12.09;-16.03;-186.97;-329.91;142.94;142.94;143082.94;42.88;142.94;285.88;230.00;1221.80;0.82;1318.83;0.76;
26.75;-15.71;-187.29;-329.75;142.46;142.46;142602.46;42.74;142.46;284.92;230.00;1221.80;0.82;1318.83;0.76;
6.69;-35.29;-187.71;-329.69;141.98;141.98;142121.98;42.59;141.98;283.96;230.00;1231.21;0.81;1318.83;0.76;
-12.90;9.16;-187.16;-330.10;142.94;142.94;143082.94;42.88;142.94;285.88;230.00;1231.21;0.81;1303.89;0.77;
-8.33;4.85;-186.85;-330.67;143.82;143.82;143963.82;43.15;143.82;287.64;230.00;1231.21;0.81;1415.51;0.71;
-27.03;-0.20;-186.80;-330.97;144.17;144.17;144314.17;43.25;144.17;288.34;230.00;1231.21;0.81;1418.44;0.71;
-6.95;19.32;-186.32;-331.05;144.73;144.73;144874.73;43.42;144.73;289.46;210.00;1356.39;0.74;1418.44;0.71;
-6.67;19.04;-186.04;-331.33;145.29;145.29;145435.29;43.59;145.29;290.58;230.00;1356.39;0.74;1418.44;0.71;
-9.74;-3.89;-186.11;-331.26;145.15;145.15;145295.15;43.55;145.15;290.30;230.00;1356.39;0.74;1403.57;0.71;
27.91;-15.60;-186.40;-330.91;144.51;144.51;144654.51;43.35;144.51;289.02;230.00;1356.39;0.74;1384.64;0.72;
15.94;21.56;-186.56;-330.94;144.38;144.38;144524.38;43.31;144.38;288.76;230.00;1356.39;0.74;1384.64;0.72;
-3.88;1.48;-186.48;-331.12;144.64;144.64;144784.64;43.39;144.64;289.28;230.00;1355.48;0.74;1384.64;0.72;
-4.69;-22.50;-186.50;-331.31;144.81;144.81;144954.81;43.44;144.81;289.62;230.00;1355.48;0.74;1379.04;0.73;
-26.40;-25.45;-186.55;-331.60;145.05;145.05;145195.05;43.52;145.05;290.10;230.00;1355.48;0.74;1379.04;0.73;
3.29;4.00;-186.00;-331.29;145.29;145.29;145435.29;43.59;145.29;290.58;200.00;1365.55;0.73;1379.04;0.73;
2.98;3.45;-185.45;-330.98;145.53;145.53;145675.53;43.66;145.53;291.06;230.00;1365.55;0.73;1379.04;0.73;
-6.73;-6.50;-185.50;-331.27;145.77;145.77;145915.77;43.73;145.77;291.54;240.00;1360.29;0.74;1379.04;0.73;
-6.44;-6.45;-185.55;-331.56;146.01;146.01;146156.01;43.80;146.01;292.02;230.00;1360.29;0.74;1379.04;0.73;
-36.04;-27.25;-185.75;-331.96;146.21;146.21;146356.21;43.86;146.21;292.42;230.00;1360.29;0.74;1374.49;0.73;
-5.80;3.02;-186.02;-332.20;146.18;146.18;146326.18;43.85;146.18;292.36;230.00;1348.95;0.74;1374.49;0.73;
-25.08;-16.29;-186.71;-332.92;146.21;146.21;146356.21;43.86;146.21;292.42;230.00;1342.07;0.75;1374.49;0.73;
-1.10;9.64;-186.64;-332.90;146.26;146.26;146406.26;43.88;146.26;292.52;230.00;1342.07;0.75;1370.74;0.73;
-11.02;-0.33;-186.67;-332.98;146.31;146.31;146456.31;43.89;146.31;292.62;230.00;1333.81;0.75;1370.74;0.73;
-0.94;9.74;-186.74;-333.06;146.32;146.32;146466.32;43.90;146.32;292.64;230.00;1323.52;0.76;1370.74;0.73;
26.80;6.66;-186.66;-332.80;146.14;146.14;146286.14;43.84;146.14;292.28;230.00;1323.52;0.76;1392.51;0.72;
16.44;-3.52;-186.48;-332.44;145.96;145.96;146105.96;43.79;145.96;291.92;230.00;1336.61;0.75;1392.51;0.72;
18.06;20.06;-186.06;-332.06;146.00;146.00;146146.00;43.80;146.00;292.00;230.00;1336.61;0.75;1378.78;0.73;
-1.92;0.04;-186.04;-332.08;146.04;146.04;146186.04;43.81;146.04;292.08;230.00;1326.26;0.75;1378.78;0.73;
-0.91;-25.72;-186.28;-332.09;145.81;145.81;145955.81;43.74;145.81;291.62;230.00;1326.26;0.75;1375.90;0.73;
18.90;-5.48;-186.52;-331.90;145.38;145.38;145525.38;43.61;145.38;290.76;230.00;1321.94;0.76;1375.90;0.73;
28.65;4.66;-186.66;-331.65;144.99;144.99;145134.99;43.50;144.99;289.98;230.00;1313.41;0.76;1375.90;0.73;
16.42;-9.16;-186.84;-331.42;144.58;144.58;144724.58;43.37;144.58;289.16;230.00;1313.41;0.76;1367.68;0.73;
6.46;-18.80;-187.20;-331.46;144.26;144.26;144404.26;43.28;144.26;288.52;230.00;1302.16;0.77;1367.68;0.73;
16.30;-8.64;-187.36;-331.30;143.94;143.94;144083.94;43.18;143.94;287.88;220.00;1305.20;0.77;1367.68;0.73;
16.04;-8.58;-187.42;-331.04;143.62;143.62;143763.62;43.09;143.62;287.24;230.00;1305.20;0.77;1367.68;0.73;
-13.92;-38.22;-187.78;-331.08;143.30;143.30;143443.30;42.99;143.30;286.60;230.00;1307.54;0.76;1367.68;0.73;
-25.79;-0.21;-187.79;-331.21;143.42;143.42;143563.42;43.03;143.42;286.84;230.00;1307.54;0.76;1368.92;0.73;
-9.77;7.67;-187.67;-331.23;143.56;143.56;143703.56;43.07;143.56;287.12;230.00;1307.54;0.76;1355.87;0.74;
20.05;37.35;-187.35;-331.05;143.70;143.70;143843.70;43.11;143.70;287.40;230.00;1305.64;0.77;1355.87;0.74;
18.88;14.26;-187.26;-330.88;143.62;143.62;143763.62;43.09;143.62;287.24;230.00;1305.64;0.77;1361.50;0.73;
-10.23;-14.78;-188.22;-331.77;143.55;143.55;143693.55;43.07;143.55;287.10;230.00;1329.68;0.75;1361.50;0.73;
-3.21;2.21;-188.21;-331.79;143.58;143.58;143723.58;43.07;143.58;287.16;230.00;1329.68;0.75;1358.64;0.74;
-21.01;-4.73;-188.27;-331.99;143.72;143.72;143863.72;43.12;143.72;287.44;230.00;1329.68;0.75;1355.48;0.74;
9.11;25.06;-188.06;-332.11;144.05;144.05;144194.05;43.22;144.05;288.10;230.00;1333.30;0.75;1355.48;0.74;
9.03;-0.10;-187.90;-332.03;144.13;144.13;144274.13;43.24;144.13;288.26;230.00;1333.30;0.75;1385.76;0.72;
-1.26;-10.11;-187.89;-331.74;143.85;143.85;143993.85;43.16;143.85;287.70;230.00;1360.92;0.73;1385.76;0.72;
-44.71;-64.17;-188.83;-332.29;143.46;143.46;143603.46;43.04;143.46;286.92;230.00;1360.92;0.73;1377.88;0.73;
5.34;-13.73;-189.27;-332.34;143.07;143.07;143213.07;42.92;143.07;286.14;230.00;1343.26;0.74;1377.88;0.73;
23.22;-7.61;-189.39;-332.22;142.83;142.83;142972.83;42.85;142.83;285.66;230.00;1343.26;0.74;1379.81;0.72;
4.47;-13.35;-189.65;-332.47;142.82;142.82;142962.82;42.85;142.82;285.64;230.00;1343.26;0.74;1378.69;0.73;
-15.18;-32.99;-190.01;-332.82;142.81;142.81;142952.81;42.84;142.81;285.62;230.00;1343.11;0.74;1378.69;0.73;
-3.94;5.98;-189.98;-333.06;143.08;143.08;143223.08;42.92;143.08;286.16;230.00;1343.11;0.74;1417.54;0.71;
21.66;-43.67;-190.33;-332.66;142.33;142.33;142472.33;42.70;142.33;284.66;230.00;1343.11;0.74;1465.17;0.68;
41.26;-23.32;-190.68;-332.26;141.58;141.58;141721.58;42.47;141.58;283.16;230.00;1427.60;0.70;1465.17;0.68;
40.86;19.60;-190.60;-331.86;141.26;141.26;141401.26;42.38;141.26;282.52;230.00;1427.60;0.70;1418.02;0.71;
21.63;19.29;-190.29;-331.63;141.34;141.34;141481.34;42.40;141.34;282.68;230.00;1427.60;0.70;1418.02;0.71;
1.50;-0.92;-190.08;-331.50;141.42;141.42;141561.42;42.43;141.42;282.84;230.00;1425.36;0.70;1418.02;0.71;
-18.43;-20.93;-190.07;-331.57;141.50;141.50;141641.50;42.45;141.50;283.00;250.00;1417.61;0.71;1418.02;0.71;
-18.30;-20.76;-190.24;-331.70;141.46;141.46;141601.46;42.44;141.46;282.92;230.00;1417.61;0.71;1418.02;0.71;
1.73;-15.54;-190.46;-331.73;141.27;141.27;141411.27;42.38;141.27;282.54;230.00;1417.61;0.71;1437.31;0.70;
33.44;27.93;-189.93;-331.44;141.51;141.51;141651.51;42.45;141.51;283.02;230.00;1417.61;0.71;1423.78;0.70;
3.52;-2.30;-189.70;-331.52;141.82;141.82;141961.82;42.55;141.82;283.64;230.00;1434.28;0.70;1423.78;0.70;
-6.30;-12.19;-189.81;-331.70;141.89;141.89;142031.89;42.57;141.89;283.78;230.00;1480.47;0.68;1423.78;0.70;
-6.22;-3.27;-189.73;-331.78;142.05;142.05;142192.05;42.62;142.05;284.10;230.00;1480.47;0.68;1448.09;0.69;
-16.11;-3.02;-189.98;-331.89;141.91;141.91;142051.91;42.57;141.91;283.82;230.00;1480.47;0.68;1448.09;0.69;
-5.77;7.04;-190.04;-332.23;142.19;142.19;142332.19;42.66;142.19;284.38;220.00;1480.00;0.68;1448.09;0.69;
-5.63;6.90;-189.90;-332.37;142.47;142.47;142612.47;42.74;142.47;284.94;230.00;1480.00;0.68;1448.09;0.69;
17.28;9.73;-189.73;-332.28;142.55;142.55;142692.55;42.77;142.55;285.10;230.00;1480.00;0.68;1476.29;0.68;
7.39;0.07;-190.07;-332.39;142.32;142.32;142462.32;42.70;142.32;284.64;230.00;1477.27;0.68;1476.29;0.68;
-13.59;-4.84;-190.16;-332.41;142.25;142.25;142392.25;42.68;142.25;284.50;230.00;1477.27;0.68;1430.25;0.70;
-3.57;5.25;-190.25;-332.43;142.18;142.18;142322.18;42.65;142.18;284.36;230.00;1477.62;0.68;1430.25;0.70;
26.15;35.32;-190.32;-332.15;141.83;141.83;141971.83;42.55;141.83;283.66;230.00;1515.47;0.66;1430.25;0.70;
-1.64;13.61;-190.61;-332.36;141.75;141.75;141891.75;42.53;141.75;283.50;230.00;1515.47;0.66;1471.61;0.68;
-11.63;3.70;-190.70;-332.37;141.67;141.67;141811.67;42.50;141.67;283.34;240.00;1504.36;0.66;1471.61;0.68;
-11.62;3.79;-190.79;-332.38;141.59;141.59;141731.59;42.48;141.59;283.18;230.00;1504.36;0.66;1471.61;0.68;
-1.91;13.58;-190.58;-332.09;141.51;141.51;141651.51;42.45;141.51;283.02;220.00;1530.20;0.65;1471.61;0.68;
-2.02;12.95;-189.95;-331.98;142.03;142.03;142172.03;42.61;142.03;284.06;230.00;1530.20;0.65;1471.61;0.68;
-12.03;2.78;-189.78;-331.97;142.19;142.19;142332.19;42.66;142.19;284.38;240.00;1522.50;0.66;1471.61;0.68;
-12.16;2.61;-189.61;-331.84;142.23;142.23;142372.23;42.67;142.23;284.46;230.00;1522.50;0.66;1471.61;0.68;
-2.09;12.64;-189.64;-331.91;142.27;142.27;142412.27;42.68;142.27;284.54;230.00;1542.57;0.65;1471.61;0.68;
33.62;26.53;-189.53;-331.62;142.09;142.09;142232.09;42.63;142.09;284.18;230.00;1542.57;0.65;1539.50;0.65;
3.67;-3.57;-189.43;-331.67;142.24;142.24;142382.24;42.67;142.24;284.48;230.00;1542.31;0.65;1539.50;0.65;
20.55;4.57;-189.57;-331.55;141.98;141.98;142121.98;42.59;141.98;283.96;230.00;1542.31;0.65;1576.32;0.63;
10.47;-5.19;-189.81;-331.47;141.66;141.66;141801.66;42.50;141.66;283.32;240.00;1592.10;0.63;1576.32;0.63;
10.29;-5.05;-189.95;-331.29;141.34;141.34;141481.34;42.40;141.34;282.68;230.00;1592.10;0.63;1576.32;0.63;
10.11;-6.89;-190.11;-331.11;141.00;141.00;141141.00;42.30;141.00;282.00;230.00;1592.10;0.63;1576.42;0.63;
-12.87;-6.96;-190.04;-331.13;141.09;141.09;141231.09;42.33;141.09;282.18;230.00;1592.10;0.63;1576.42;0.63;
-2.75;3.07;-190.07;-331.25;141.18;141.18;141321.18;42.35;141.18;282.36;230.00;1576.23;0.63;1576.42;0.63;
17.17;22.90;-189.90;-331.17;141.27;141.27;141411.27;42.38;141.27;282.54;230.00;1602.78;0.62;1576.42;0.63;
-1.97;-7.22;-189.78;-331.03;141.25;141.25;141391.25;42.38;141.25;282.50;230.00;1602.78;0.62;1643.34;0.61;
15.91;-1.20;-189.80;-330.91;141.11;141.11;141251.11;42.33;141.11;282.22;230.00;1602.78;0.62;1643.42;0.61;
25.79;8.82;-189.82;-330.79;140.97;140.97;141110.97;42.29;140.97;281.94;220.00;1641.05;0.61;1643.42;0.61;
25.48;8.79;-189.79;-330.48;140.69;140.69;140830.69;42.21;140.69;281.38;230.00;1641.05;0.61;1643.42;0.61;
-4.44;-20.79;-190.21;-330.56;140.35;140.35;140490.35;42.11;140.35;280.70;230.00;1641.51;0.61;1644.05;0.61;
9.20;-8.79;-190.21;-330.20;139.99;139.99;140129.99;42.00;139.99;279.98;230.00;1641.51;0.61;1644.05;0.61;
8.84;9.14;-190.14;-329.84;139.70;139.70;139839.70;41.91;139.70;279.40;230.00;1641.51;0.61;1692.47;0.59;
14.57;9.07;-190.07;-329.57;139.50;139.50;139639.50;41.85;139.50;279.00;230.00;1641.51;0.61;1692.47;0.59;
4.50;-0.80;-190.20;-329.50;139.30;139.30;139439.30;41.79;139.30;278.60;230.00;1673.55;0.60;1692.47;0.59;
-5.57;-10.67;-190.33;-329.43;139.10;139.10;139239.10;41.73;139.10;278.20;230.00;1685.18;0.59;1692.47;0.59;
1.29;6.29;-190.29;-329.29;139.00;139.00;139139.00;41.70;139.00;278.00;230.00;1685.18;0.59;1685.18;0.59;
-8.75;-3.80;-190.20;-329.25;139.05;139.05;139189.05;41.72;139.05;278.10;240.00;1685.34;0.59;1685.18;0.59;
-8.40;-3.89;-190.11;-329.60;139.49;139.49;139629.49;41.85;139.49;278.98;230.00;1685.34;0.59;1685.18;0.59;
-8.25;19.58;-189.58;-329.75;140.17;140.17;140310.17;42.05;140.17;280.34;230.00;1685.34;0.59;1705.00;0.59;
1.60;29.40;-189.40;-329.60;140.20;140.20;140340.20;42.06;140.20;280.40;14422900.00;1701.38;0.59;1705.00;0.59;
1.49;29.18;-189.18;-329.49;140.31;140.31;140450.31;42.09;140.31;280.62;200.00;1701.38;0.59;1705.00;0.59;
60.59;44.75;-188.75;-328.59;139.84;139.84;139979.84;41.95;139.84;279.68;200.00;1701.38;0.59;1704.29;0.59;
-19.31;-34.68;-189.32;-328.69;139.37;139.37;139509.37;41.81;139.37;278.74;280.00;1700.66;0.59;1704.29;0.59;
-19.21;-34.11;-189.89;-328.79;138.90;138.90;139038.90;41.67;138.90;277.80;230.00;1700.66;0.59;1704.29;0.59;
-19.14;-18.92;-190.08;-328.86;138.78;138.78;138918.78;41.63;138.78;277.56;230.00;1700.66;0.59;1703.68;0.59;
-9.78;-18.85;-190.15;-329.22;139.07;139.07;139209.07;41.72;139.07;278.14;230.00;1700.66;0.59;1703.68;0.59;
-11.52;9.31;-190.31;-329.48;139.17;139.17;139309.17;41.75;139.17;278.34;230.00;1700.66;0.59;1687.62;0.59;
18.24;38.97;-189.97;-329.24;139.27;139.27;139409.27;41.78;139.27;278.54;230.00;1691.36;0.59;1687.62;0.59;
-21.61;-1.21;-189.79;-329.39;139.60;139.60;139739.60;41.88;139.60;279.20;270.00;1700.49;0.59;1687.62;0.59;
-21.68;-1.42;-189.58;-329.32;139.74;139.74;139879.74;41.92;139.74;279.48;230.00;1700.49;0.59;1687.62;0.59;
-41.25;-21.13;-189.87;-329.75;139.88;139.88;140019.88;41.96;139.88;279.76;230.00;1652.93;0.60;1687.62;0.59;
-40.82;-29.75;-190.25;-330.18;139.93;139.93;140069.93;41.98;139.93;279.86;230.00;1652.93;0.60;1706.22;0.59;
-6.83;-29.47;-190.53;-330.17;139.64;139.64;139779.64;41.89;139.64;279.28;230.00;1652.93;0.60;1706.22;0.59;
-37.53;-24.24;-190.76;-330.47;139.71;139.71;139849.71;41.91;139.71;279.42;230.00;1652.93;0.60;1656.40;0.60;
0.09;-36.10;-190.90;-330.09;139.19;139.19;139329.19;41.76;139.19;278.38;230.00;1652.93;0.60;1676.57;0.60;
-36.62;-24.77;-191.23;-330.38;139.15;139.15;139289.15;41.75;139.15;278.30;230.00;1652.93;0.60;1672.99;0.60;
-22.67;-12.76;-191.24;-330.33;139.09;139.09;139229.09;41.73;139.09;278.18;230.00;1652.93;0.60;1675.16;0.60;
-12.58;-2.59;-191.41;-330.42;139.01;139.01;139149.01;41.70;139.01;278.02;220.00;1677.10;0.60;1675.16;0.60;
-12.59;-2.52;-191.48;-330.41;138.93;138.93;139068.93;41.68;138.93;277.86;230.00;1677.10;0.60;1675.16;0.60;
-0.62;10.52;-191.52;-330.38;138.86;138.86;138998.86;41.66;138.86;277.72;230.00;1677.10;0.60;1667.95;0.60;
-4.33;-10.26;-191.74;-330.67;138.93;138.93;139068.93;41.68;138.93;277.86;230.00;1677.10;0.60;1694.03;0.59;
5.76;-0.24;-191.76;-330.76;139.00;139.00;139139.00;41.70;139.00;278.00;230.00;1702.62;0.59;1694.03;0.59;
-7.99;-10.87;-192.13;-331.01;138.88;138.88;139018.88;41.66;138.88;277.76;230.00;1702.62;0.59;1683.82;0.59;
1.96;-0.80;-192.20;-330.96;138.76;138.76;138898.76;41.63;138.76;277.52;230.00;1698.13;0.59;1683.82;0.59;
-17.88;-20.79;-192.21;-331.12;138.91;138.91;139048.91;41.67;138.91;277.82;230.00;1703.43;0.59;1683.82;0.59;
-17.52;-26.52;-192.48;-331.48;139.00;139.00;139139.00;41.70;139.00;278.00;230.00;1703.43;0.59;1688.30;0.59;
12.64;-26.15;-192.85;-331.64;138.79;138.79;138928.79;41.64;138.79;277.58;230.00;1703.43;0.59;1688.30;0.59;
22.58;-16.02;-192.98;-331.58;138.60;138.60;138738.60;41.58;138.60;277.20;220.00;1697.06;0.59;1688.30;0.59;
22.42;-15.99;-193.01;-331.42;138.41;138.41;138548.41;41.52;138.41;276.82;230.00;1697.06;0.59;1688.30;0.59;
12.46;-25.76;-193.24;-331.46;138.22;138.22;138358.22;41.47;138.22;276.44;230.00;1695.90;0.59;1688.30;0.59;
12.50;-14.64;-193.36;-331.50;138.14;138.14;138278.14;41.44;138.14;276.28;230.00;1695.90;0.59;1685.26;0.59;
-22.41;-14.82;-193.18;-331.59;138.41;138.41;138548.41;41.52;138.41;276.82;230.00;1695.90;0.59;1685.26;0.59;
-2.64;5.18;-193.18;-331.36;138.18;138.18;138318.18;41.45;138.18;276.36;230.00;1688.58;0.59;1685.26;0.59;
-2.71;-11.57;-193.43;-331.29;137.86;137.86;137997.86;41.36;137.86;275.72;230.00;1688.58;0.59;1601.29;0.62;
-10.40;-11.02;-193.98;-331.60;137.62;137.62;137757.62;41.29;137.62;275.24;230.00;1688.58;0.59;1601.29;0.62;
-29.90;-30.50;-194.50;-332.10;137.60;137.60;137737.60;41.28;137.60;275.20;250.00;1688.54;0.59;1601.29;0.62;
-29.70;-30.28;-194.72;-332.30;137.58;137.58;137717.58;41.27;137.58;275.16;230.00;1688.54;0.59;1601.29;0.62;
25.02;-11.08;-194.92;-332.02;137.10;137.10;137237.10;41.13;137.10;274.20;230.00;1688.54;0.59;1574.94;0.63;
17.63;-27.78;-195.22;-331.63;136.41;136.41;136546.41;40.92;136.41;272.82;230.00;1688.54;0.59;1588.73;0.63;
-24.04;-10.35;-195.65;-331.96;136.31;136.31;136446.31;40.89;136.31;272.62;230.00;1688.54;0.59;1588.73;0.63;
-3.91;9.63;-195.63;-332.09;136.46;136.46;136596.46;40.94;136.46;272.92;230.00;1709.58;0.58;1588.73;0.63;
26.81;3.57;-195.57;-331.81;136.24;136.24;136376.24;40.87;136.24;272.48;230.00;1709.58;0.58;1609.20;0.62;
50.84;101.96;-193.96;-330.84;136.88;136.88;137016.88;41.06;136.88;273.76;230.00;1709.58;0.58;1563.71;0.64;
40.47;90.95;-192.95;-330.47;137.52;137.52;137657.52;41.26;137.52;275.04;230.00;1719.26;0.58;1563.71;0.64;
40.28;95.94;-191.94;-330.28;138.34;138.34;138478.34;41.50;138.34;276.68;230.00;1719.26;0.58;1563.87;0.64;
83.46;94.87;-190.87;-329.46;138.59;138.59;138728.59;41.58;138.59;277.18;230.00;1719.26;0.58;1563.87;0.64;
55.71;70.83;-189.83;-328.71;138.88;138.88;139018.88;41.66;138.88;277.76;230.00;1719.26;0.58;1561.84;0.64;
-34.03;-18.92;-190.08;-328.97;138.89;138.89;139028.89;41.67;138.89;277.78;230.00;1627.08;0.61;1561.84;0.64;
-3.81;10.53;-189.53;-329.19;139.66;139.66;139799.66;41.90;139.66;279.32;200.00;1658.74;0.60;1561.84;0.64;
-3.39;10.18;-189.18;-329.61;140.43;140.43;140570.43;42.13;140.43;280.86;230.00;1658.74;0.60;1561.84;0.64;
-12.87;0.36;-189.36;-330.13;140.77;140.77;140910.77;42.23;140.77;281.54;230.00;1672.54;0.60;1561.84;0.64;
-3.63;-9.36;-189.64;-330.37;140.73;140.73;140870.73;42.22;140.73;281.46;230.00;1672.54;0.60;1664.20;0.60;
26.11;20.42;-189.42;-330.11;140.69;140.69;140830.69;42.21;140.69;281.38;230.00;1719.19;0.58;1664.20;0.60;
7.83;-11.68;-189.32;-329.83;140.51;140.51;140650.51;42.15;140.51;281.02;230.00;1719.19;0.58;1650.86;0.61;
-7.30;-21.68;-189.32;-329.70;140.38;140.38;140520.38;42.11;140.38;280.76;230.00;1719.19;0.58;1678.07;0.60;
2.67;-11.73;-189.27;-329.67;140.40;140.40;140540.40;42.12;140.40;280.80;220.00;1717.21;0.58;1678.07;0.60;
2.96;-11.34;-189.66;-329.96;140.30;140.30;140440.30;42.09;140.30;280.60;230.00;1717.21;0.58;1678.07;0.60;
12.85;-1.35;-189.65;-329.85;140.20;140.20;140340.20;42.06;140.20;280.40;220.00;1716.68;0.58;1678.07;0.60;
12.64;-1.46;-189.54;-329.64;140.10;140.10;140240.10;42.03;140.10;280.20;230.00;1716.68;0.58;1678.07;0.60;
-13.31;0.50;-189.50;-329.69;140.19;140.19;140330.19;42.06;140.19;280.38;230.00;1716.68;0.58;1681.39;0.59;
33.17;-22.31;-189.69;-329.17;139.48;139.48;139619.48;41.84;139.48;278.96;230.00;1716.68;0.58;1676.52;0.60;
10.97;24.51;-189.51;-328.97;139.46;139.46;139599.46;41.84;139.46;278.92;230.00;1716.68;0.58;1669.30;0.60;
-9.03;4.53;-189.53;-328.97;139.44;139.44;139579.44;41.83;139.44;278.88;250.00;1709.03;0.59;1669.30;0.60;
-8.80;4.58;-189.58;-329.20;139.62;139.62;139759.62;41.89;139.62;279.24;230.00;1709.03;0.59;1669.30;0.60;
1.23;14.43;-189.43;-329.23;139.80;139.80;139939.80;41.94;139.80;279.60;230.00;1709.79;0.58;1669.30;0.60;
1.05;-6.56;-189.44;-329.05;139.61;139.61;139749.61;41.88;139.61;279.22;230.00;1709.79;0.58;1674.81;0.60;
-2.99;-6.45;-189.55;-329.01;139.46;139.46;139599.46;41.84;139.46;278.92;230.00;1709.79;0.58;1674.81;0.60;
-12.63;-15.94;-190.06;-329.37;139.31;139.31;139449.31;41.79;139.31;278.62;230.00;1696.28;0.59;1674.81;0.60;
-12.55;-6.74;-190.26;-329.45;139.19;139.19;139329.19;41.76;139.19;278.38;230.00;1696.28;0.59;1674.82;0.60;
3.27;-6.64;-190.36;-329.27;138.91;138.91;139048.91;41.67;138.91;277.82;230.00;1696.28;0.59;1674.82;0.60;
3.09;7.32;-190.32;-329.09;138.77;138.77;138908.77;41.63;138.77;277.54;230.00;1696.28;0.59;1706.07;0.59;
13.90;7.38;-190.38;-328.90;138.52;138.52;138658.52;41.56;138.52;277.04;230.00;1696.28;0.59;1706.07;0.59;
-7.08;4.47;-190.47;-328.92;138.45;138.45;138588.45;41.54;138.45;276.90;230.00;1696.28;0.59;1670.85;0.60;
-17.06;-5.44;-190.56;-328.94;138.38;138.38;138518.38;41.51;138.38;276.76;230.00;1725.61;0.58;1670.85;0.60;
-7.14;4.55;-190.55;-328.86;138.31;138.31;138448.31;41.49;138.31;276.62;230.00;1724.84;0.58;1670.85;0.60;
12.68;24.44;-190.44;-328.68;138.24;138.24;138378.24;41.47;138.24;276.48;230.00;1730.76;0.58;1670.85;0.60;
10.88;0.71;-190.71;-328.88;138.17;138.17;138308.17;41.45;138.17;276.34;230.00;1730.76;0.58;1687.14;0.59;
0.88;-9.22;-190.78;-328.88;138.10;138.10;138238.10;41.43;138.10;276.20;240.00;1730.01;0.58;1687.14;0.59;
1.05;-9.07;-190.93;-329.05;138.12;138.12;138258.12;41.44;138.12;276.24;230.00;1730.01;0.58;1687.14;0.59;
-17.69;-13.97;-191.03;-329.31;138.28;138.28;138418.28;41.48;138.28;276.56;230.00;1730.01;0.58;1576.51;0.63;
-7.53;-3.97;-191.03;-329.47;138.44;138.44;138578.44;41.53;138.44;276.88;230.00;1737.77;0.58;1576.51;0.63;
2.53;5.91;-190.91;-329.53;138.62;138.62;138758.62;41.59;138.62;277.24;220.00;1707.84;0.59;1576.51;0.63;
2.36;5.79;-190.79;-329.36;138.57;138.57;138708.57;41.57;138.57;277.14;230.00;1707.84;0.59;1576.51;0.63;
-7.61;-4.13;-190.87;-329.39;138.52;138.52;138658.52;41.56;138.52;277.04;240.00;1707.61;0.59;1576.51;0.63;
-7.38;-3.85;-191.15;-329.62;138.47;138.47;138608.47;41.54;138.47;276.94;230.00;1707.61;0.59;1576.51;0.63;
2.56;6.03;-191.03;-329.56;138.53;138.53;138668.53;41.56;138.53;277.06;220.00;1710.30;0.58;1576.51;0.63;
2.68;5.97;-190.97;-329.68;138.71;138.71;138848.71;41.61;138.71;277.42;230.00;1710.30;0.58;1576.51;0.63;
22.70;25.81;-190.81;-329.70;138.89;138.89;139028.89;41.67;138.89;277.78;210.00;1647.19;0.61;1576.51;0.63;
22.72;25.65;-190.65;-329.72;139.07;139.07;139209.07;41.72;139.07;278.14;230.00;1647.19;0.61;1576.51;0.63;
